user_id,n_touchpoints,channel_sequence,first_touch_channel,first_touch_campaign,last_touch_channel,last_touch_campaign,converted_any_yes,last_touch_yes,n_conversion_events,first_conversion_rank,any_yes_before_last,multiple_yes_events,journey_start,journey_end,all_campaigns_ordered
13864,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-11 04:25:00,2025-02-11 04:25:00,-
13872,4,Search Ads -> Referral -> Search Ads -> Direct Traffic,Search Ads,-,Direct Traffic,-,0,0,0,,0,0,2025-02-10 00:11:00,2025-02-10 11:32:00,"-, Discount Offer, Brand Awareness, -"
13967,6,Social Media -> Social Media -> Display Ads -> Email -> Social Media -> Social Media,Social Media,Winter Sale,Social Media,-,1,1,4,3.0,1,1,2025-02-10 01:35:00,2025-02-11 22:55:00,"Winter Sale, Winter Sale, Discount Offer, Winter Sale, Brand Awareness, -"
13980,1,Search Ads,Search Ads,-,Search Ads,-,1,1,1,1.0,0,0,2025-02-11 20:39:00,2025-02-11 20:39:00,-
14036,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,-,1,1,2,1.0,1,1,2025-02-10 04:20:00,2025-02-10 14:03:00,"-, -"
14049,4,Search Ads -> Display Ads -> Social Media -> Search Ads,Search Ads,Brand Awareness,Search Ads,New Product Launch,1,1,2,3.0,1,1,2025-02-10 13:39:00,2025-02-11 12:57:00,"Brand Awareness, -, New Product Launch, New Product Launch"
14080,5,Direct Traffic -> Direct Traffic -> Search Ads -> Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,1,0,3,1.0,1,1,2025-02-10 01:35:00,2025-02-11 11:10:00,"-, -, -, -, Winter Sale"
14172,1,Email,Email,Winter Sale,Email,Winter Sale,0,0,0,,0,0,2025-02-10 12:36:00,2025-02-10 12:36:00,Winter Sale
14212,4,Direct Traffic -> Direct Traffic -> Referral -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,4.0,0,0,2025-02-10 07:43:00,2025-02-11 17:11:00,"-, -, Discount Offer, -"
14377,2,Search Ads -> Email,Search Ads,Discount Offer,Email,Retargeting,1,0,1,1.0,1,0,2025-02-10 04:20:00,2025-02-11 14:21:00,"Discount Offer, Retargeting"
14386,4,Referral -> Direct Traffic -> Social Media -> Direct Traffic,Referral,Discount Offer,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-10 00:48:00,2025-02-11 07:30:00,"Discount Offer, -, -, -"
14396,3,Social Media -> Social Media -> Display Ads,Social Media,Discount Offer,Display Ads,Retargeting,1,1,3,1.0,1,1,2025-02-10 00:29:00,2025-02-10 08:57:00,"Discount Offer, Brand Awareness, Retargeting"
14398,8,Direct Traffic -> Direct Traffic -> Email -> Direct Traffic -> Direct Traffic -> Referral -> Social Media -> Referral,Direct Traffic,-,Referral,Discount Offer,1,1,5,2.0,1,1,2025-02-10 04:31:00,2025-02-11 15:36:00,"-, -, Discount Offer, -, -, New Product Launch, Discount Offer, Discount Offer"
14476,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,1,1,1,2.0,0,0,2025-02-11 00:36:00,2025-02-11 19:41:00,"-, Winter Sale"
14668,2,Search Ads -> Email,Search Ads,Discount Offer,Email,Discount Offer,1,1,2,1.0,1,1,2025-02-10 11:16:00,2025-02-11 08:04:00,"Discount Offer, Discount Offer"
14782,3,Display Ads -> Direct Traffic -> Social Media,Display Ads,Discount Offer,Social Media,Discount Offer,1,1,3,1.0,1,1,2025-02-10 03:30:00,2025-02-11 13:56:00,"Discount Offer, -, Discount Offer"
14798,4,Display Ads -> Referral -> Direct Traffic -> Email,Display Ads,New Product Launch,Email,-,1,1,2,1.0,1,1,2025-02-10 01:46:00,2025-02-11 18:11:00,"New Product Launch, Winter Sale, -, -"
14916,4,Search Ads -> Direct Traffic -> Direct Traffic -> Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,1,1,3,1.0,1,1,2025-02-10 23:53:00,2025-02-11 15:34:00,"New Product Launch, -, -, New Product Launch"
14978,5,Social Media -> Display Ads -> Search Ads -> Social Media -> Search Ads,Social Media,Winter Sale,Search Ads,-,1,1,3,1.0,1,1,2025-02-10 10:20:00,2025-02-11 11:21:00,"Winter Sale, Discount Offer, Winter Sale, Brand Awareness, -"
14987,1,Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,1,1,1,1.0,0,0,2025-02-10 23:21:00,2025-02-10 23:21:00,New Product Launch
15025,3,Referral -> Display Ads -> Referral,Referral,Retargeting,Referral,Discount Offer,1,1,2,1.0,1,1,2025-02-10 00:51:00,2025-02-11 11:17:00,"Retargeting, Brand Awareness, Discount Offer"
15052,4,Direct Traffic -> Direct Traffic -> Email -> Social Media,Direct Traffic,-,Social Media,Retargeting,1,1,2,3.0,1,1,2025-02-11 10:34:00,2025-02-11 12:12:00,"-, -, Winter Sale, Retargeting"
15082,4,Social Media -> Display Ads -> Referral -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,0,1,3.0,1,0,2025-02-10 11:06:00,2025-02-11 21:57:00,"Retargeting, -, New Product Launch, -"
15105,2,Social Media -> Referral,Social Media,-,Referral,Retargeting,1,1,1,2.0,0,0,2025-02-10 21:35:00,2025-02-11 07:23:00,"-, Retargeting"
15145,3,Display Ads -> Referral -> Display Ads,Display Ads,Brand Awareness,Display Ads,-,1,1,2,1.0,1,1,2025-02-10 12:39:00,2025-02-11 16:53:00,"Brand Awareness, Discount Offer, -"
15152,6,Search Ads -> Display Ads -> Direct Traffic -> Referral -> Display Ads -> Display Ads,Search Ads,Winter Sale,Display Ads,New Product Launch,1,0,4,1.0,1,1,2025-02-10 05:16:00,2025-02-11 19:53:00,"Winter Sale, Brand Awareness, -, -, Winter Sale, New Product Launch"
15176,6,Direct Traffic -> Display Ads -> Display Ads -> Referral -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,1,1,2,2.0,1,1,2025-02-10 03:16:00,2025-02-11 09:39:00,"-, Discount Offer, Winter Sale, Brand Awareness, New Product Launch, Brand Awareness"
15190,4,Direct Traffic -> Referral -> Email -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,1,1,4,1.0,1,1,2025-02-10 02:48:00,2025-02-11 09:43:00,"-, Winter Sale, Brand Awareness, Discount Offer"
15208,3,Search Ads -> Search Ads -> Search Ads,Search Ads,Winter Sale,Search Ads,New Product Launch,1,1,3,1.0,1,1,2025-02-10 14:42:00,2025-02-11 10:22:00,"Winter Sale, Brand Awareness, New Product Launch"
15233,4,Search Ads -> Display Ads -> Direct Traffic -> Display Ads,Search Ads,-,Display Ads,New Product Launch,1,0,2,1.0,1,1,2025-02-10 11:19:00,2025-02-11 18:35:00,"-, New Product Launch, -, New Product Launch"
15239,3,Search Ads -> Email -> Social Media,Search Ads,Discount Offer,Social Media,Winter Sale,1,0,2,1.0,1,1,2025-02-10 18:45:00,2025-02-11 01:20:00,"Discount Offer, Discount Offer, Winter Sale"
15241,3,Display Ads -> Direct Traffic -> Social Media,Display Ads,-,Social Media,Retargeting,0,0,0,,0,0,2025-02-11 10:21:00,2025-02-11 19:56:00,"-, -, Retargeting"
15259,3,Referral -> Direct Traffic -> Search Ads,Referral,-,Search Ads,New Product Launch,1,0,1,1.0,1,0,2025-02-10 03:28:00,2025-02-11 18:04:00,"-, -, New Product Launch"
15277,3,Search Ads -> Email -> Social Media,Search Ads,Retargeting,Social Media,Winter Sale,1,1,1,3.0,0,0,2025-02-10 03:27:00,2025-02-11 23:52:00,"Retargeting, New Product Launch, Winter Sale"
15351,6,Display Ads -> Referral -> Email -> Social Media -> Search Ads -> Referral,Display Ads,Winter Sale,Referral,Winter Sale,1,0,2,1.0,1,1,2025-02-10 11:06:00,2025-02-11 19:12:00,"Winter Sale, -, Brand Awareness, Discount Offer, Retargeting, Winter Sale"
15390,4,Direct Traffic -> Direct Traffic -> Search Ads -> Referral,Direct Traffic,-,Referral,Retargeting,0,0,0,,0,0,2025-02-10 15:26:00,2025-02-11 23:17:00,"-, -, Winter Sale, Retargeting"
15395,3,Direct Traffic -> Social Media -> Referral,Direct Traffic,-,Referral,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 10:03:00,2025-02-11 07:00:00,"-, Retargeting, Brand Awareness"
15418,4,Direct Traffic -> Email -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,4.0,0,0,2025-02-10 17:16:00,2025-02-11 16:42:00,"-, New Product Launch, -, -"
15491,2,Social Media -> Referral,Social Media,Retargeting,Referral,Brand Awareness,1,1,1,2.0,0,0,2025-02-10 16:33:00,2025-02-10 22:36:00,"Retargeting, Brand Awareness"
15535,4,Social Media -> Referral -> Display Ads -> Email,Social Media,Retargeting,Email,Discount Offer,1,1,3,1.0,1,1,2025-02-10 14:35:00,2025-02-11 21:26:00,"Retargeting, Retargeting, New Product Launch, Discount Offer"
15555,2,Display Ads -> Social Media,Display Ads,New Product Launch,Social Media,New Product Launch,1,1,1,2.0,0,0,2025-02-10 20:03:00,2025-02-11 05:39:00,"New Product Launch, New Product Launch"
15578,3,Search Ads -> Search Ads -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,0,0,0,,0,0,2025-02-11 01:08:00,2025-02-11 19:58:00,"Brand Awareness, New Product Launch, -"
15582,5,Email -> Email -> Search Ads -> Referral -> Direct Traffic,Email,New Product Launch,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 01:00:00,2025-02-11 22:55:00,"New Product Launch, Winter Sale, Brand Awareness, Discount Offer, -"
15596,6,Email -> Social Media -> Display Ads -> Email -> Direct Traffic -> Social Media,Email,-,Social Media,Winter Sale,1,0,3,1.0,1,1,2025-02-10 13:11:00,2025-02-11 22:38:00,"-, Discount Offer, Brand Awareness, Brand Awareness, -, Winter Sale"
15632,1,Email,Email,New Product Launch,Email,New Product Launch,0,0,0,,0,0,2025-02-11 17:46:00,2025-02-11 17:46:00,New Product Launch
15640,3,Display Ads -> Referral -> Email,Display Ads,Brand Awareness,Email,Winter Sale,1,1,2,2.0,1,1,2025-02-10 14:20:00,2025-02-11 15:05:00,"Brand Awareness, Winter Sale, Winter Sale"
15891,3,Referral -> Search Ads -> Direct Traffic,Referral,-,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-10 06:52:00,2025-02-11 23:45:00,"-, Winter Sale, -"
15921,4,Social Media -> Search Ads -> Display Ads -> Search Ads,Social Media,Retargeting,Search Ads,New Product Launch,1,1,2,3.0,1,1,2025-02-10 03:47:00,2025-02-11 23:45:00,"Retargeting, Winter Sale, -, New Product Launch"
15924,6,Search Ads -> Social Media -> Social Media -> Referral -> Search Ads -> Social Media,Search Ads,Winter Sale,Social Media,Discount Offer,1,0,3,1.0,1,1,2025-02-10 01:04:00,2025-02-11 20:32:00,"Winter Sale, -, Winter Sale, New Product Launch, Brand Awareness, Discount Offer"
15937,1,Display Ads,Display Ads,Winter Sale,Display Ads,Winter Sale,1,1,1,1.0,0,0,2025-02-11 23:50:00,2025-02-11 23:50:00,Winter Sale
15978,5,Referral -> Search Ads -> Email -> Social Media -> Display Ads,Referral,Brand Awareness,Display Ads,Brand Awareness,1,0,2,3.0,1,1,2025-02-10 01:45:00,2025-02-11 21:35:00,"Brand Awareness, New Product Launch, Winter Sale, Brand Awareness, Brand Awareness"
16004,4,Display Ads -> Social Media -> Display Ads -> Email,Display Ads,New Product Launch,Email,Discount Offer,1,1,2,3.0,1,1,2025-02-10 08:09:00,2025-02-11 09:17:00,"New Product Launch, New Product Launch, Brand Awareness, Discount Offer"
16008,4,Display Ads -> Referral -> Display Ads -> Email,Display Ads,Retargeting,Email,-,1,0,1,2.0,1,0,2025-02-10 12:35:00,2025-02-11 14:00:00,"Retargeting, -, Retargeting, -"
16062,3,Email -> Email -> Search Ads,Email,Retargeting,Search Ads,New Product Launch,0,0,0,,0,0,2025-02-10 13:28:00,2025-02-11 11:06:00,"Retargeting, Brand Awareness, New Product Launch"
16075,3,Social Media -> Direct Traffic -> Search Ads,Social Media,New Product Launch,Search Ads,-,1,0,1,1.0,1,0,2025-02-10 13:13:00,2025-02-11 02:07:00,"New Product Launch, -, -"
16083,4,Email -> Display Ads -> Email -> Email,Email,-,Email,Brand Awareness,1,1,2,1.0,1,1,2025-02-10 06:36:00,2025-02-11 16:32:00,"-, -, Discount Offer, Brand Awareness"
16248,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 16:30:00,2025-02-11 11:07:00,"-, -"
16255,3,Direct Traffic -> Social Media -> Email,Direct Traffic,-,Email,-,1,0,1,1.0,1,0,2025-02-10 20:18:00,2025-02-11 19:53:00,"-, Retargeting, -"
16270,2,Search Ads -> Email,Search Ads,Retargeting,Email,Brand Awareness,1,0,1,1.0,1,0,2025-02-11 08:47:00,2025-02-11 18:59:00,"Retargeting, Brand Awareness"
16302,2,Search Ads -> Search Ads,Search Ads,-,Search Ads,Discount Offer,1,1,1,2.0,0,0,2025-02-10 11:30:00,2025-02-11 15:26:00,"-, Discount Offer"
16304,2,Display Ads -> Referral,Display Ads,Discount Offer,Referral,Discount Offer,1,1,1,2.0,0,0,2025-02-11 04:13:00,2025-02-11 15:53:00,"Discount Offer, Discount Offer"
16311,2,Email -> Social Media,Email,Winter Sale,Social Media,-,1,1,1,2.0,0,0,2025-02-10 06:22:00,2025-02-11 22:17:00,"Winter Sale, -"
16337,3,Referral -> Direct Traffic -> Display Ads,Referral,New Product Launch,Display Ads,New Product Launch,1,0,1,2.0,1,0,2025-02-10 15:32:00,2025-02-11 02:47:00,"New Product Launch, -, New Product Launch"
16348,4,Referral -> Direct Traffic -> Email -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,1,1,3,1.0,1,1,2025-02-10 01:27:00,2025-02-11 17:43:00,"Retargeting, -, Retargeting, -"
16386,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,1,1,1,1.0,0,0,2025-02-11 09:21:00,2025-02-11 09:21:00,Retargeting
16416,1,Search Ads,Search Ads,Discount Offer,Search Ads,Discount Offer,0,0,0,,0,0,2025-02-11 19:24:00,2025-02-11 19:24:00,Discount Offer
16536,4,Search Ads -> Display Ads -> Social Media -> Search Ads,Search Ads,-,Search Ads,New Product Launch,1,0,2,1.0,1,1,2025-02-10 07:19:00,2025-02-11 02:56:00,"-, Discount Offer, Retargeting, New Product Launch"
16561,3,Social Media -> Search Ads -> Email,Social Media,Discount Offer,Email,Brand Awareness,0,0,0,,0,0,2025-02-10 04:29:00,2025-02-11 04:55:00,"Discount Offer, New Product Launch, Brand Awareness"
16566,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,1.0,0,0,2025-02-11 21:16:00,2025-02-11 21:16:00,-
16621,2,Display Ads -> Search Ads,Display Ads,Retargeting,Search Ads,-,1,1,1,2.0,0,0,2025-02-10 19:04:00,2025-02-11 19:38:00,"Retargeting, -"
16659,1,Social Media,Social Media,-,Social Media,-,0,0,0,,0,0,2025-02-11 17:18:00,2025-02-11 17:18:00,-
16713,4,Email -> Social Media -> Direct Traffic -> Email,Email,New Product Launch,Email,New Product Launch,1,0,2,1.0,1,1,2025-02-10 02:46:00,2025-02-11 23:16:00,"New Product Launch, Discount Offer, -, New Product Launch"
16756,4,Display Ads -> Direct Traffic -> Direct Traffic -> Search Ads,Display Ads,Retargeting,Search Ads,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 11:48:00,2025-02-11 16:13:00,"Retargeting, -, -, Brand Awareness"
16758,3,Display Ads -> Display Ads -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,0,0,0,,0,0,2025-02-10 01:13:00,2025-02-10 21:01:00,"New Product Launch, Discount Offer, -"
16785,3,Direct Traffic -> Display Ads -> Email,Direct Traffic,-,Email,Winter Sale,1,0,1,1.0,1,0,2025-02-11 03:19:00,2025-02-11 07:19:00,"-, -, Winter Sale"
16814,3,Email -> Social Media -> Display Ads,Email,Winter Sale,Display Ads,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 03:37:00,2025-02-10 19:15:00,"Winter Sale, -, Brand Awareness"
16834,2,Referral -> Referral,Referral,Retargeting,Referral,Winter Sale,1,1,1,2.0,0,0,2025-02-10 16:43:00,2025-02-11 23:53:00,"Retargeting, Winter Sale"
16863,1,Search Ads,Search Ads,Retargeting,Search Ads,Retargeting,0,0,0,,0,0,2025-02-10 09:38:00,2025-02-10 09:38:00,Retargeting
16893,5,Direct Traffic -> Referral -> Search Ads -> Referral -> Social Media,Direct Traffic,-,Social Media,Discount Offer,1,1,4,1.0,1,1,2025-02-10 16:14:00,2025-02-11 22:33:00,"-, Discount Offer, Retargeting, Brand Awareness, Discount Offer"
16916,5,Social Media -> Social Media -> Social Media -> Direct Traffic -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 07:18:00,2025-02-11 22:02:00,"Retargeting, Brand Awareness, -, -, -"
16955,1,Referral,Referral,Brand Awareness,Referral,Brand Awareness,1,1,1,1.0,0,0,2025-02-11 13:50:00,2025-02-11 13:50:00,Brand Awareness
16979,3,Email -> Social Media -> Direct Traffic,Email,Brand Awareness,Direct Traffic,-,0,0,0,,0,0,2025-02-10 22:09:00,2025-02-11 23:14:00,"Brand Awareness, Retargeting, -"
17012,5,Direct Traffic -> Social Media -> Display Ads -> Referral -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,1,0,3,1.0,1,1,2025-02-10 01:53:00,2025-02-11 23:25:00,"-, Discount Offer, New Product Launch, New Product Launch, Winter Sale"
17074,4,Display Ads -> Referral -> Display Ads -> Search Ads,Display Ads,Retargeting,Search Ads,New Product Launch,1,1,2,2.0,1,1,2025-02-10 05:48:00,2025-02-11 20:29:00,"Retargeting, Winter Sale, Winter Sale, New Product Launch"
17126,2,Display Ads -> Display Ads,Display Ads,New Product Launch,Display Ads,Discount Offer,1,0,1,1.0,1,0,2025-02-10 15:09:00,2025-02-11 13:17:00,"New Product Launch, Discount Offer"
17133,6,Social Media -> Display Ads -> Display Ads -> Social Media -> Email -> Referral,Social Media,Retargeting,Referral,Discount Offer,1,1,2,5.0,1,1,2025-02-10 04:48:00,2025-02-11 03:13:00,"Retargeting, Winter Sale, -, Winter Sale, Winter Sale, Discount Offer"
17168,5,Display Ads -> Display Ads -> Email -> Display Ads -> Social Media,Display Ads,Brand Awareness,Social Media,Winter Sale,1,1,3,2.0,1,1,2025-02-10 06:51:00,2025-02-11 13:43:00,"Brand Awareness, Discount Offer, Retargeting, Retargeting, Winter Sale"
17272,3,Direct Traffic -> Email -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,1,0,2,1.0,1,1,2025-02-10 20:34:00,2025-02-11 19:12:00,"-, Retargeting, Winter Sale"
17278,2,Referral -> Direct Traffic,Referral,-,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-10 22:05:00,2025-02-11 10:39:00,"-, -"
17287,6,Display Ads -> Social Media -> Display Ads -> Referral -> Social Media -> Referral,Display Ads,Brand Awareness,Referral,-,1,0,1,2.0,1,0,2025-02-10 00:00:00,2025-02-11 17:50:00,"Brand Awareness, Retargeting, New Product Launch, Retargeting, Winter Sale, -"
17302,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,1,1,1,1.0,0,0,2025-02-11 23:04:00,2025-02-11 23:04:00,Brand Awareness
17329,4,Direct Traffic -> Referral -> Display Ads -> Social Media,Direct Traffic,-,Social Media,Brand Awareness,1,1,3,2.0,1,1,2025-02-10 23:06:00,2025-02-11 20:56:00,"-, Winter Sale, Discount Offer, Brand Awareness"
17396,3,Search Ads -> Referral -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,1,1,1,3.0,0,0,2025-02-10 14:35:00,2025-02-11 09:46:00,"Brand Awareness, Brand Awareness, -"
17415,1,Referral,Referral,Retargeting,Referral,Retargeting,1,1,1,1.0,0,0,2025-02-11 10:18:00,2025-02-11 10:18:00,Retargeting
17478,7,Referral -> Referral -> Email -> Referral -> Search Ads -> Display Ads -> Display Ads,Referral,-,Display Ads,-,1,1,6,1.0,1,1,2025-02-10 01:55:00,2025-02-11 13:20:00,"-, Retargeting, Winter Sale, Brand Awareness, Retargeting, -, -"
17497,2,Display Ads -> Social Media,Display Ads,Retargeting,Social Media,Winter Sale,1,0,1,1.0,1,0,2025-02-10 06:13:00,2025-02-10 19:34:00,"Retargeting, Winter Sale"
17566,5,Social Media -> Referral -> Search Ads -> Email -> Email,Social Media,-,Email,-,1,1,3,1.0,1,1,2025-02-10 07:41:00,2025-02-11 15:41:00,"-, Brand Awareness, Brand Awareness, Retargeting, -"
17598,5,Search Ads -> Search Ads -> Email -> Display Ads -> Display Ads,Search Ads,Brand Awareness,Display Ads,New Product Launch,1,0,1,3.0,1,0,2025-02-10 07:12:00,2025-02-11 04:49:00,"Brand Awareness, Winter Sale, Winter Sale, -, New Product Launch"
17611,9,Referral -> Email -> Social Media -> Email -> Direct Traffic -> Email -> Social Media -> Search Ads -> Direct Traffic,Referral,Brand Awareness,Direct Traffic,-,1,0,4,2.0,1,1,2025-02-10 01:38:00,2025-02-11 21:18:00,"Brand Awareness, Retargeting, New Product Launch, Retargeting, -, -, New Product Launch, Brand Awareness, -"
17614,6,Direct Traffic -> Search Ads -> Search Ads -> Direct Traffic -> Social Media -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,3,1.0,1,1,2025-02-10 02:31:00,2025-02-11 23:22:00,"-, Retargeting, Brand Awareness, -, Retargeting, -"
17619,3,Search Ads -> Direct Traffic -> Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,1,0,1,2.0,1,0,2025-02-10 05:12:00,2025-02-11 19:06:00,"New Product Launch, -, New Product Launch"
17634,6,Display Ads -> Referral -> Direct Traffic -> Direct Traffic -> Social Media -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,1,0,1,5.0,1,0,2025-02-10 08:50:00,2025-02-11 17:45:00,"Discount Offer, Retargeting, -, -, New Product Launch, -"
17647,1,Email,Email,Brand Awareness,Email,Brand Awareness,0,0,0,,0,0,2025-02-11 12:41:00,2025-02-11 12:41:00,Brand Awareness
17656,4,Social Media -> Referral -> Social Media -> Social Media,Social Media,-,Social Media,-,1,0,1,3.0,1,0,2025-02-10 00:41:00,2025-02-11 12:54:00,"-, Discount Offer, Retargeting, -"
17702,9,Direct Traffic -> Display Ads -> Display Ads -> Email -> Email -> Referral -> Social Media -> Social Media -> Email,Direct Traffic,-,Email,Discount Offer,1,1,4,2.0,1,1,2025-02-10 06:28:00,2025-02-11 17:10:00,"-, Discount Offer, Winter Sale, Discount Offer, New Product Launch, Retargeting, New Product Launch, Retargeting, Discount Offer"
