user_id,converted_any_yes,last_touch_yes,n_touchpoints,channel_direct_traffic,channel_display_ads,channel_email,channel_referral,channel_search_ads,channel_social_media
92698,1,1,3,1,0,0,1,0,1
92699,1,1,2,0,0,0,1,0,1
92785,1,0,3,0,0,1,1,0,0
92799,1,0,2,1,0,0,0,0,1
92808,1,1,3,1,1,0,1,0,0
92904,1,1,4,1,1,1,0,0,0
92914,1,1,4,0,0,1,0,1,1
92921,1,1,1,0,0,0,0,1,0
92972,1,0,2,0,0,0,1,0,0
92974,1,0,5,0,0,1,1,0,1
92988,1,1,7,1,1,0,1,1,1
92989,1,1,6,0,1,1,1,1,1
93007,1,0,6,0,1,0,1,0,0
93014,1,0,5,1,0,0,1,1,1
93078,1,0,2,1,0,0,1,0,0
93161,1,1,3,0,0,1,0,1,1
93193,1,1,1,0,0,0,1,0,0
93227,1,0,5,1,0,0,1,1,1
93270,1,0,6,1,1,1,0,0,0
93271,1,0,7,0,1,1,1,0,1
93328,1,1,2,0,0,1,0,1,0
93395,1,1,1,0,0,0,1,0,0
93431,1,1,2,0,0,1,0,0,1
93474,1,1,3,0,0,1,0,1,1
93476,1,0,4,0,1,1,1,0,1
93576,1,0,4,1,0,0,1,1,0
93592,1,1,4,1,1,0,0,0,1
93693,1,1,2,1,0,0,0,1,0
93708,1,1,3,1,1,0,1,0,0
93764,1,1,2,0,1,1,0,0,0
93802,1,0,6,1,0,1,0,1,1
93811,1,0,2,0,0,0,0,1,1
93871,0,0,2,0,0,1,0,0,1
93942,1,1,5,1,1,1,0,0,0
93964,1,1,6,0,1,1,1,1,0
93973,1,1,4,1,0,0,1,0,1
93989,1,0,3,0,0,1,0,1,1
94024,1,0,7,1,1,0,1,0,0
94028,1,0,4,0,1,1,0,1,1
94070,1,0,5,1,0,0,1,1,0
94084,0,0,3,0,0,0,1,1,1
94106,1,1,2,0,0,0,1,0,0
94157,0,0,1,0,0,1,0,0,0
94174,1,0,5,0,1,0,0,1,1
94229,1,1,5,1,1,1,1,0,0
94253,1,0,6,1,0,1,1,1,1
94388,1,1,3,1,0,0,1,0,0
94431,1,1,5,1,0,1,1,1,1
94486,1,1,9,0,1,1,1,1,1
94548,0,0,5,1,1,0,0,1,1
94607,0,0,2,0,1,0,0,0,0
94623,1,1,2,1,0,0,1,0,0
94646,1,0,6,1,1,1,1,0,0
94722,1,1,3,0,0,0,1,1,0
94816,1,1,7,1,1,0,0,1,1
94825,1,1,2,0,1,0,0,1,0
94832,1,0,5,1,1,0,0,1,1
94841,1,1,3,0,0,1,1,1,0
94897,0,0,3,1,0,0,1,0,1
94932,0,0,6,1,0,1,0,1,1
94970,1,1,5,0,0,1,1,1,0
95114,1,1,3,0,1,1,0,0,0
95195,0,0,2,1,0,0,0,1,0
95242,1,1,2,0,0,0,1,1,0
95275,0,0,5,1,0,1,1,0,1
95298,1,1,4,1,1,0,0,0,1
95303,1,0,4,0,1,1,1,0,0
95402,1,1,4,1,0,1,1,0,0
95449,1,1,2,1,1,0,0,0,0
95461,1,0,5,0,0,0,1,1,0
95509,1,0,2,1,1,0,0,0,0
95511,1,0,3,0,1,0,0,1,0
95564,0,0,1,0,0,0,0,1,0
95590,1,1,4,0,1,0,1,0,1
95608,1,1,1,0,0,1,0,0,0
95648,1,1,2,0,0,0,1,0,0
95665,1,1,4,0,1,1,0,0,1
95694,1,1,6,1,1,1,0,1,0
95739,1,0,6,1,1,1,1,0,0
95745,1,0,3,0,0,1,1,0,1
95772,1,0,6,1,1,0,1,1,1
95799,1,0,6,0,1,1,1,0,1
95840,1,0,5,0,1,0,1,0,1
95870,1,0,3,0,1,0,1,0,0
95886,0,0,2,0,0,0,1,1,0
95948,0,0,2,1,0,0,0,1,0
95960,1,0,4,0,1,0,0,0,1
95962,1,1,2,1,0,0,1,0,0
96007,0,0,3,1,0,0,1,0,0
96015,1,1,6,1,1,1,1,1,0
96124,1,1,1,0,0,0,0,1,0
96142,1,0,6,1,0,0,0,1,0
96237,1,1,7,1,1,1,0,1,1
96285,0,0,2,0,1,1,0,0,0
96294,1,1,4,0,0,0,1,1,1
96454,1,0,6,1,1,1,1,1,0
96473,1,1,2,0,0,1,0,0,1
96491,1,0,2,0,0,0,1,0,1
96523,1,0,3,0,1,1,0,0,1
96542,1,0,4,0,1,1,1,0,0
96546,1,0,3,1,0,0,1,1,0
96598,1,1,3,0,0,0,1,1,1
96629,1,1,4,0,0,1,0,1,1
96656,0,0,4,0,0,0,1,0,1
96671,1,0,3,0,0,1,1,1,0
96672,1,0,3,1,1,0,0,1,0
96688,0,0,2,1,0,0,1,0,0
96740,1,1,4,0,1,1,0,1,0
96838,0,0,1,0,0,1,0,0,0
96855,1,0,3,1,0,1,1,0,0
96872,1,0,5,1,0,1,1,0,1
96900,1,1,2,0,0,0,1,0,1
96933,0,0,1,0,0,0,0,0,1
96934,1,1,4,0,1,1,0,1,0
97087,1,1,3,1,0,1,1,0,0
97127,1,1,4,1,0,0,1,1,1
97135,0,0,2,0,0,1,0,1,0
97151,1,1,1,0,0,0,0,0,1
97201,1,1,3,0,1,0,1,0,1
97230,0,0,1,0,0,0,0,0,1
97280,1,1,4,1,0,0,1,0,1
97335,1,1,2,0,0,1,0,1,0
97446,1,1,3,0,1,0,1,0,0
97508,1,0,3,0,1,1,1,0,0
97529,0,0,2,0,1,0,0,1,0
97706,1,1,4,0,0,0,0,1,1
97726,1,0,5,1,1,1,0,0,0
97756,1,0,5,1,1,0,1,0,1
97780,1,0,3,1,1,0,1,0,0
97804,1,1,5,1,0,1,0,1,1
97825,1,0,4,1,0,0,1,1,0
97826,1,1,4,1,1,1,0,1,0
97844,1,0,7,1,1,0,1,1,1
97853,1,1,2,0,0,1,0,1,0
97881,0,0,4,0,1,0,1,0,1
97894,1,1,1,0,0,0,0,1,0
97899,1,1,6,0,1,1,0,1,1
97915,1,1,3,1,1,1,0,0,0
98014,1,0,2,1,0,1,0,0,0
98015,0,0,2,0,0,1,1,0,0
98055,1,0,3,1,0,1,1,0,0
98079,1,0,6,0,0,1,1,1,1
98133,1,0,3,1,0,0,0,0,1
98152,1,1,6,1,0,1,0,1,1
98208,1,0,5,1,1,1,0,1,1
98219,1,1,3,0,1,1,0,1,0
98237,1,1,5,1,1,1,0,0,1
98242,0,0,2,0,0,1,0,1,0
98273,1,0,3,0,1,0,1,0,1
98275,1,0,4,1,1,0,1,1,0
98295,1,1,2,0,0,1,0,0,1
98310,1,1,7,0,1,1,1,1,1
98320,1,1,4,1,0,0,0,1,0
98343,1,1,1,0,1,0,0,0,0
98411,1,0,3,0,0,1,0,1,0
98418,1,1,8,1,1,0,0,1,1
98432,0,0,3,0,0,0,1,1,0
98517,1,0,4,1,1,0,1,0,0
98520,1,0,4,1,0,1,0,0,1
98627,1,0,3,1,0,0,1,1,0
98628,0,0,2,0,1,0,0,1,0
98655,1,1,1,0,0,0,0,1,0
98670,1,1,3,0,0,0,0,1,1
98673,1,1,1,0,1,0,0,0,0
98683,1,0,5,1,1,1,0,1,1
98687,0,0,2,0,0,1,0,1,0
98738,0,0,3,0,0,0,1,1,1
98788,0,0,1,0,1,0,0,0,0
98843,1,1,2,0,1,0,0,0,1
98881,1,0,5,0,0,1,1,0,1
98920,0,0,2,0,0,0,0,1,0
98997,0,0,2,0,0,0,1,1,0
99018,1,0,3,0,0,0,1,0,1
99065,1,0,4,1,1,1,1,0,0
99093,1,0,3,1,0,0,1,1,0
99115,0,0,1,0,0,0,0,1,0
99147,1,1,7,1,0,1,1,1,1
99149,1,1,2,0,1,0,1,0,0
99153,1,0,2,1,1,0,0,0,0
99157,1,1,3,0,1,0,0,1,0
99250,0,0,2,0,0,0,1,1,0
99318,1,1,1,0,0,0,0,1,0
99321,1,0,6,1,1,1,1,0,0
99481,1,1,6,1,1,0,1,1,1
99490,1,1,4,0,0,0,1,1,0
99526,1,0,6,1,1,0,1,1,1
99566,0,0,3,1,0,0,1,0,0
99597,1,1,3,1,1,0,0,1,0
99618,1,1,1,0,0,0,0,1,0
99627,1,1,4,0,1,1,0,1,0
99697,1,1,4,0,0,1,1,0,1
99744,1,1,2,1,0,1,0,0,0
99746,1,1,3,1,0,1,0,0,0
99748,1,1,5,0,1,0,1,1,0
99782,1,0,5,0,1,1,1,1,1
99794,1,1,5,1,1,1,0,1,0
99799,1,1,2,0,0,0,1,1,0
99937,1,0,6,1,1,0,1,0,0
99995,1,0,6,0,1,1,1,1,0
